Ticker,Date,Open,High,Low,Close,Adj Close,Volume
ZM,3/10/2022,105.834999,106.900002,101.055,103.330002,103.330002,5030800
ZM,3/11/2022,103.480003,103.489998,97.900002,98.120003,98.120003,6454600
ZM,3/14/2022,97.5,102.160004,94.510002,94.639999,94.639999,6715700
ZM,3/15/2022,96.089996,100.595001,95.260002,98.970001,98.970001,7001700
ZM,3/16/2022,100.550003,106.879997,100.169998,106.839996,106.839996,8003000
ZM,3/17/2022,106.459999,111.330002,105,111.290001,111.290001,4967500
ZM,3/18/2022,109.489998,117.839996,109.209999,116.279999,116.279999,8521800
ZM,3/21/2022,115.010002,119.889999,113.349998,116.870003,116.870003,5941500
ZM,3/22/2022,116.010002,122.239998,115.400002,119.800003,119.800003,5003100
ZM,3/23/2022,117.214996,120.269997,115.949997,116.809998,116.809998,3443300
ZM,3/24/2022,117.349998,117.779999,113.970001,117.75,117.75,3332000
ZM,3/25/2022,117.129997,117.580002,112.449997,113.93,113.93,4209400
ZM,3/28/2022,114.870003,118.309998,113.629997,117.449997,117.449997,3289300
ZM,3/29/2022,119.976997,126.529999,119.976997,126.260002,126.260002,4757100
ZM,3/30/2022,124.260002,127.370003,121.230003,122.389999,122.389999,3987800
ZM,3/31/2022,122.75,122.809998,117.160004,117.230003,117.230003,2903100
ZM,4/1/2022,117.559998,120.496002,116.110001,118.019997,118.019997,2793300
ZM,4/4/2022,119.389999,124.989998,118.330002,124.279999,124.279999,3077400
ZM,4/5/2022,123.919998,126.440002,120.43,122.019997,122.019997,4906500
ZM,4/6/2022,118.029999,118.559998,113.339996,116.089996,116.089996,5161500
ZM,4/7/2022,115.139999,118.120003,111.330002,114.32,114.32,3498000
ZM,4/8/2022,112.370003,113.269997,109.388,110.900002,110.900002,3953300
ZM,4/11/2022,107.910004,111.110001,106.412003,109.050003,109.050003,3902800
ZM,4/12/2022,111.690002,114.699997,106.239998,106.580002,106.580002,3249600
ZM,4/13/2022,106.300003,115.824997,105.160004,114.889999,114.889999,4677800
ZM,4/14/2022,114.660004,114.660004,110.139999,110.309998,110.309998,4499600
ZM,4/18/2022,109.730003,109.93,103.620003,105.739998,105.739998,4152500
ZM,4/19/2022,105.440002,112.330002,104.074997,111.18,111.18,3289400
ZM,4/20/2022,109.529999,109.910004,103.400002,103.699997,103.699997,4512100
ZM,4/21/2022,105.199997,108.489998,100.550003,100.949997,100.949997,4395300
ZM,4/22/2022,101.154999,104.989998,99.300003,100.169998,100.169998,3784400
ZM,4/25/2022,99.510002,103.089996,98.900002,102.440002,102.440002,2724200
ZM,4/26/2022,100.75,101.68,96,98.360001,98.360001,3786000
ZM,4/27/2022,97.690002,102.040001,97.296997,97.620003,97.620003,3522700
ZM,4/28/2022,98.099998,103.919998,95.720001,102.559998,102.559998,3585200
ZM,4/29/2022,102.669998,107.839996,99.394997,99.57,99.57,3609000
ZM,5/2/2022,99.150002,105.080002,98.169998,104.790001,104.790001,3164700
ZM,5/3/2022,104.110001,106.989998,102.129997,103.529999,103.529999,2103200
ZM,5/4/2022,103.959999,109.339996,99.300003,108.980003,108.980003,3751000
ZM,5/5/2022,107.129997,107.360001,99.32,100.839996,100.839996,3661600
ZM,5/6/2022,100.489998,102.029999,94.010002,96.379997,96.379997,4635500
ZM,5/9/2022,94.050003,96.830002,91.650002,92.339996,92.339996,5766300
ZM,5/10/2022,95.599998,98.07,87.339996,90.68,90.68,6315100
ZM,5/11/2022,88.93,94.160004,84.169998,84.800003,84.800003,6182600
ZM,5/12/2022,81.129997,87.790001,79.029999,84.970001,84.970001,7178800
ZM,5/13/2022,88.720001,95.627998,88.253998,94.839996,94.839996,5687600
ZM,5/16/2022,93.43,95.830002,88.660004,88.919998,88.919998,4501300
ZM,5/17/2022,91.360001,95.099998,86.408997,90.940002,90.940002,4208800
ZM,5/18/2022,88.68,91.110001,84.040001,84.690002,84.690002,3854200
ZM,5/19/2022,85.739998,93.489998,84.684998,90.940002,90.940002,4746900
ZM,5/20/2022,92.620003,94.849998,85.550003,89.739998,89.739998,4741400
ZM,5/23/2022,89.870003,90.25,85.57,89.330002,89.330002,11240300
ZM,5/24/2022,94.559998,97.089996,87.330002,94.339996,94.339996,27414900
ZM,5/25/2022,94.139999,104.265999,94,102.339996,102.339996,13892000
ZM,5/26/2022,101.894997,108.169998,101.769997,107,107,10633600
ZM,5/27/2022,108,111.239998,105.550003,110.419998,110.419998,7097100
ZM,5/31/2022,112.639999,112.870003,105.580002,107.449997,107.449997,5930200
ZM,6/1/2022,107.959999,110.889999,104.919998,107.650002,107.650002,4700800
ZM,6/2/2022,107.43,114.080002,107.029999,112.239998,112.239998,4985900
ZM,6/3/2022,109.660004,111.800003,107.300003,109.419998,109.419998,3882100
ZM,6/6/2022,112.330002,112.910004,108.510002,111.010002,111.010002,2867500
ZM,6/7/2022,110.5,115.32,109.050003,115.040001,115.040001,3951900
ZM,6/8/2022,115.400002,116.900002,113.160004,115.459999,115.459999,3583900
ZM,6/9/2022,112.169998,116.169998,110.339996,110.400002,110.400002,4302600
ZM,6/10/2022,106.933998,110.989998,106.120003,109.07,109.07,5768900
ZM,6/13/2022,102.82,106.379997,102.120003,103.32,103.32,7183900
ZM,6/14/2022,103.900002,109.849998,103.779999,106.860001,106.860001,6815000
ZM,6/15/2022,107.5,114.730003,106.129997,112.93,112.93,5954500
ZM,6/16/2022,108.099998,109.650002,104.150002,106.089996,106.089996,4714600
ZM,6/17/2022,107.095001,111.919998,106.392998,110,110,6143400
ZM,6/21/2022,112.150002,117.370003,110.860001,113.82,113.82,6176200
ZM,6/22/2022,112.029999,119.529999,111.769997,115.169998,115.169998,5481800
ZM,6/23/2022,116.239998,118.400002,110.669998,117.669998,117.669998,5464400
ZM,6/24/2022,118.809998,122.989998,118.120003,122.639999,122.639999,12212800
ZM,6/27/2022,122.480003,123.730003,117.68,119.82,119.82,3457200
ZM,6/28/2022,119.82,122.084999,112.860001,113.129997,113.129997,3692500
ZM,6/29/2022,112.93,113.720001,110.040001,111.870003,111.870003,2711800
ZM,6/30/2022,110,111,104.779999,107.970001,107.970001,4249600
ZM,7/1/2022,108.769997,111.978996,106.830002,110.970001,110.970001,2800300
ZM,7/5/2022,110.559998,120.75,108.410004,120.419998,120.419998,5310000
ZM,7/6/2022,120.68,123.959999,116.57,117.059998,117.059998,4198100
ZM,7/7/2022,116.5,121.260002,116.330002,120.739998,120.739998,3036600
ZM,7/8/2022,118.620003,124.050003,117.660004,119.800003,119.800003,3261700
ZM,7/11/2022,117.160004,117.540001,107.730003,108.379997,108.379997,5461800
ZM,7/12/2022,109.790001,113.599998,106.910004,107.989998,107.989998,4205100
ZM,7/13/2022,103.635002,105.400002,99.800003,101.010002,101.010002,7903000
ZM,7/14/2022,101.349998,101.440002,96.839996,97.349998,97.349998,5552600
ZM,7/15/2022,97.860001,99.970001,96.110001,99.849998,99.849998,4714400
ZM,7/18/2022,101.980003,102.18,98.489998,98.919998,98.919998,6516500
ZM,7/19/2022,100.400002,102.219002,97.650002,102.080002,102.080002,2829500
ZM,7/20/2022,103.489998,109.870003,103.375,107.089996,107.089996,4298100
ZM,7/21/2022,107.5,111.269997,107.300003,110.849998,110.849998,2982100
ZM,7/22/2022,111,112.949997,105.690002,106.550003,106.550003,2656800
ZM,7/25/2022,106.389999,106.959999,103.910004,106.099998,106.099998,2039800
ZM,7/26/2022,105.029999,105.129997,100.010002,100.330002,100.330002,2878200
ZM,7/27/2022,102.160004,106.459999,100.550003,105.910004,105.910004,3182800
ZM,7/28/2022,104.459999,106.902,100.809998,106.220001,106.220001,2380000
ZM,7/29/2022,105.485001,105.485001,101.010002,103.860001,103.860001,3975900
ZM,8/1/2022,103.379997,107.919998,101.849998,105.389999,105.389999,2386200
ZM,8/2/2022,103.040001,109.980003,102.900002,108.160004,108.160004,2519900
ZM,8/3/2022,109.309998,114,109.220001,112.970001,112.970001,2653500
ZM,8/4/2022,114.07,115,110.139999,112.860001,112.860001,2149800
ZM,8/5/2022,110,114.32,108.739998,113.849998,113.849998,2639900
ZM,8/8/2022,114.769997,119.82,113.82,114.739998,114.739998,2832500
ZM,8/9/2022,111.779999,112.804001,104.910004,105.290001,105.290001,5822800
ZM,8/10/2022,111.349998,112.419998,108.800003,112.010002,112.010002,3756600
ZM,8/11/2022,114,114.989998,107.239998,108.059998,108.059998,4067800
ZM,8/12/2022,109.410004,110.089996,107.279999,109.519997,109.519997,2488900
ZM,8/15/2022,109.410004,113.790001,108.349998,113.230003,113.230003,2737400
ZM,8/16/2022,107.815002,109.93,103.32,109.190002,109.190002,7520100
ZM,8/17/2022,106.220001,107.349998,102.019997,102.379997,102.379997,4257200
ZM,8/18/2022,101.760002,104.57,100.639999,103.18,103.18,3091700
ZM,8/19/2022,100.900002,102.150002,98.800003,99.5,99.5,3747900
ZM,8/22/2022,98.199997,100.139999,96.480003,97.440002,97.440002,8274100
ZM,8/23/2022,84.559998,87.589996,81.129997,81.32,81.32,31475400
ZM,8/24/2022,81.639999,85.07,80.5,83.610001,83.610001,11133300
ZM,8/25/2022,83.599998,85.760002,82.43,85.720001,85.720001,5409700
ZM,8/26/2022,84.150002,85.019997,80.279999,81.410004,81.410004,5927400
ZM,8/29/2022,80.370003,82.949997,80.120003,81,81,5211000
ZM,8/30/2022,82,82.75,79.82,81.419998,81.419998,4142500
ZM,8/31/2022,82.968002,83.470001,79.339996,80.400002,80.400002,4838000
ZM,9/1/2022,79.290001,81.239998,77.790001,81.139999,81.139999,6795400
ZM,9/2/2022,82.010002,83.309998,80.050003,80.790001,80.790001,4570900
ZM,9/6/2022,80.559998,81.080002,79.57,80.019997,80.019997,3576100
ZM,9/7/2022,79.959999,81.360001,79.339996,81.019997,81.019997,4329600
ZM,9/8/2022,80.239998,81.470001,79.400002,80.230003,80.230003,3674700
ZM,9/9/2022,81.589996,83.699997,81.540001,82.620003,82.620003,3964000
ZM,9/12/2022,82.43,84.779999,82.43,84.080002,84.080002,3928900
ZM,9/13/2022,80,80.150002,78.620003,78.860001,78.860001,4654500
ZM,9/14/2022,78.860001,80.410004,77.93,79.589996,79.589996,4196500
ZM,9/15/2022,78.639999,81.970001,78.260002,80.209999,80.209999,4247500
ZM,9/16/2022,78.139999,79.230003,77.330002,78.68,78.68,6150700
ZM,9/19/2022,78.059998,79,76.75,78.32,78.32,4515000
ZM,9/20/2022,77.449997,78.839996,76.760002,77.089996,77.089996,3157800
ZM,9/21/2022,77.830002,78.830002,75.32,75.940002,75.940002,3274100
ZM,9/22/2022,75,75.769997,74.330002,74.540001,74.540001,4116200
ZM,9/23/2022,74.160004,74.949997,73.320999,74.449997,74.449997,3944700
ZM,9/26/2022,74.82,76.870003,73.239998,73.330002,73.330002,3068800
ZM,9/27/2022,74.900002,75.989998,72.959999,74.260002,74.260002,3576500
ZM,9/28/2022,74.309998,76.224998,74.050003,75.889999,75.889999,2856700
ZM,9/29/2022,74.269997,75.220001,73.599998,74.470001,74.470001,2930400
ZM,9/30/2022,74.599998,76.25,73.480003,73.589996,73.589996,3539700
ZM,10/3/2022,73.910004,74.870003,71.690002,73.940002,73.940002,4182000
ZM,10/4/2022,75.830002,78.449997,75.734001,77.540001,77.540001,4703000
ZM,10/5/2022,75.580002,77.870003,74.959999,77.519997,77.519997,2604500
ZM,10/6/2022,77.730003,79,76.959999,78.349998,78.349998,2185800
ZM,10/7/2022,75.639999,78.330002,75.360001,76.589996,76.589996,4464200
ZM,10/10/2022,75.989998,76.195999,72.290001,73.720001,73.720001,4777500
ZM,10/11/2022,71.459999,74.550003,70.434998,73.709999,73.709999,5389700
ZM,10/12/2022,74.290001,76.550003,73.400002,75.220001,75.220001,3941000
ZM,10/13/2022,71.650002,75.419998,71.650002,74.730003,74.730003,5754500
ZM,10/14/2022,75.75,76.900002,72.139999,72.290001,72.290001,2830800
ZM,10/17/2022,75.064003,77.43,74.510002,76.690002,76.690002,3431600
ZM,10/18/2022,79.519997,80.779999,77.330002,78.230003,78.230003,3539400
ZM,10/19/2022,77.519997,78.040001,75.589996,76.330002,76.330002,1955800
ZM,10/20/2022,76.669998,81.5,76.580002,79.959999,79.959999,4156900
ZM,10/21/2022,79.639999,81.099998,77.599998,80.980003,80.980003,3312100
ZM,10/24/2022,80.400002,80.660004,78.18,80.610001,80.610001,2731600
ZM,10/25/2022,81.540001,84.129997,81.459999,84.089996,84.089996,2992300
ZM,10/26/2022,82.349998,85.459999,82.190002,83.370003,83.370003,2599700
ZM,10/27/2022,83.68,85.029999,82.470001,82.610001,82.610001,2579400
ZM,10/28/2022,81.735001,84.245003,81.32,84.209999,84.209999,2370800
ZM,10/31/2022,83.690002,84.574997,82.339996,83.440002,83.440002,1908600
ZM,11/1/2022,85.5,86.309998,82.790001,82.889999,82.889999,1834900
ZM,11/2/2022,83.279999,84.360001,78.589996,78.599998,78.599998,3381000
ZM,11/3/2022,77.800003,81.230003,77.230003,78.389999,78.389999,3156400
ZM,11/4/2022,79.440002,79.739998,75.834999,77.459999,77.459999,3969300
ZM,11/7/2022,78.07,80.32,77.260002,79.610001,79.610001,3317800
ZM,11/8/2022,80.220001,81.934998,78.010002,78.309998,78.309998,3987100
ZM,11/9/2022,77.529999,77.529999,70.919998,71.839996,71.839996,6019800
ZM,11/10/2022,76.870003,82.349998,76.75,82.230003,82.230003,4908600
ZM,11/11/2022,81.459999,89.669998,80.050003,88.32,88.32,5906400
ZM,11/14/2022,86.720001,87.989998,84.209999,84.349998,84.349998,2883600
ZM,11/15/2022,88.25,89.370003,85.720001,87.440002,87.440002,2776500
ZM,11/16/2022,85.059998,85.230003,83.129997,83.5,83.5,2709400
ZM,11/17/2022,81.199997,83.209999,80.339996,82.589996,82.589996,2284100
ZM,11/18/2022,83.339996,83.605003,80.139999,81.639999,81.639999,3125300
ZM,11/21/2022,81.209999,82.517998,79.769997,80.260002,80.260002,7234000
ZM,11/22/2022,75.18,77.440002,71.900002,77.150002,77.150002,15729400
ZM,11/23/2022,76.139999,77.279999,74.849998,76.139999,76.139999,4938100
ZM,11/25/2022,75.309998,76.989998,74.830002,75.400002,75.400002,2658000
ZM,11/28/2022,74.720001,76.5,71.300003,71.589996,71.589996,6245400
ZM,11/29/2022,71.660004,72.620003,70.290001,70.57,70.57,4879300
ZM,11/30/2022,70.760002,75.440002,69.540001,75.43,75.43,6213800
ZM,12/1/2022,75.889999,81.690002,75.858002,77.43,77.43,4777700
ZM,12/2/2022,74.580002,76.360001,73.849998,74.309998,74.309998,3296300
ZM,12/5/2022,74.260002,75.220001,72.540001,72.900002,72.900002,2942800
ZM,12/6/2022,72.790001,73,70.879997,71.470001,71.470001,2661100
ZM,12/7/2022,71.25,71.464996,69.740997,69.870003,69.870003,3422100
ZM,12/8/2022,70.120003,72.410004,68.879997,72.360001,72.360001,3056300
ZM,12/9/2022,72.330002,73.739998,71.853996,72.160004,72.160004,2185200
ZM,12/12/2022,70.910004,73.720001,70.110001,73.690002,73.690002,2836900
ZM,12/13/2022,77.529999,79.379997,73.010002,74.050003,74.050003,4017800
ZM,12/14/2022,73.650002,75.080002,72.029999,73.220001,73.220001,3570300
ZM,12/15/2022,71.68,72.309998,69.809998,70.199997,70.199997,3700700
ZM,12/16/2022,69.82,70.790001,69.550003,69.860001,69.860001,4695600
ZM,12/19/2022,69.410004,70.25,68.849998,69.089996,69.089996,3182500
ZM,12/20/2022,68.449997,70.339996,67.919998,68.559998,68.559998,2936000
ZM,12/21/2022,68.709999,70.961998,67.879997,69.93,69.93,3254100
ZM,12/22/2022,68.370003,68.582001,64.830002,65.940002,65.940002,4180100
ZM,12/23/2022,65.610001,66.660004,65.010002,65.889999,65.889999,2209200
ZM,12/27/2022,64.75,66.18,63.549999,65.459999,65.459999,3581800
ZM,12/28/2022,65.25,66.849998,64.769997,65.360001,65.360001,2311200
ZM,12/29/2022,66.279999,68.349998,66.18,68,68,2135300
ZM,12/30/2022,66.550003,67.82,66.360001,67.739998,67.739998,1864200
ZM,1/3/2023,69.010002,69.330002,66.160004,66.660004,66.660004,2797600
ZM,1/4/2023,67.620003,68.010002,65.879997,67.650002,67.650002,3209600
ZM,1/5/2023,66.800003,67.120003,64.93,65.620003,65.620003,2040100
ZM,1/6/2023,65.970001,69.900002,65.599998,69.510002,69.510002,4078300
ZM,1/9/2023,69.809998,72.171997,68.574997,70.080002,70.080002,3403000
ZM,1/10/2023,69.540001,71.239998,69.529999,70.860001,70.860001,1851200
ZM,1/11/2023,70.980003,71.370003,68.699997,70.010002,70.010002,3343500
ZM,1/12/2023,69.830002,70.029999,67.629997,69.910004,69.910004,3177700
ZM,1/13/2023,69.089996,70.599998,68.629997,69.489998,69.489998,2342400
